source_id	source_spec	bundle_uuid	bundle_version	file_document_id	file_type	file_name	file_format	read_index	file_size	file_uuid	file_version	file_crc32c	file_sha256	file_content_type	file_drs_uri	file_url	cell_suspension.provenance.document_id	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_process.provenance.document_id	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	library_preparation_protocol.nucleic_acid_source	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	project.estimated_cell_count	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.development_stage	donor_organism.diseases	donor_organism.organism_age	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id	sequencing_input.provenance.document_id	sequencing_input.biomaterial_core.biomaterial_id	sequencing_input_type
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	2ebd99a5-b7ed-4435-a755-0120a3fcea19	sequence_file	SRR14041353_R1.fastq.gz	fastq.gz	read1	3637130927	e37392fd-9579-4c66-bd6d-35cf814421fe	2021-11-05T22:12:46.258000Z	8171d0aa	0319a62175ddda2f737df72cd458f5bdb3a5a63dca988425bd6ae1569378abf5	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_a13e4506-66d0-4273-9a61-448fa139844c	https://service.azul.data.humancellatlas.org/repository/files/e37392fd-9579-4c66-bd6d-35cf814421fe?catalog=dcp25&version=2021-11-05T22%3A12%3A46.258000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	2eca1706-8515-4649-8b66-6726a287f057	sequence_file	SRR14041348_R1.fastq.gz	fastq.gz	read1	11686861727	b5f63dbc-c4f9-4fc0-b187-40c7b59e9245	2021-11-05T22:12:46.050000Z	79bad2bc	7d89330f447f69becd9682c51d2fb8319b57c60fc38202bef9a3a42e08273e97	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_5973e049-455c-45b8-bd06-047b01372ac8	https://service.azul.data.humancellatlas.org/repository/files/b5f63dbc-c4f9-4fc0-b187-40c7b59e9245?catalog=dcp25&version=2021-11-05T22%3A12%3A46.050000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	39e953f0-7cd1-461d-9e63-a8bc2560287b	sequence_file	SRR14041351_R2.fastq.gz	fastq.gz	read2	1591665127	293a7453-f2c0-4ba5-addc-b2324fc05767	2021-11-05T22:12:46.157000Z	92a3c6ee	6829436a439babdc3b0f439bc553e1de122d4194addf7cdb0d9c7f24076f50d4	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_715814a7-0258-4272-b548-1ddfaf677489	https://service.azul.data.humancellatlas.org/repository/files/293a7453-f2c0-4ba5-addc-b2324fc05767?catalog=dcp25&version=2021-11-05T22%3A12%3A46.157000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	6bad70ac-e007-4251-a3eb-bd0563b60bee	2021-11-05T22:12:46.462000Z	3cf75a38-2567-46de-b7cf-efc1fc757098	sequence_file	SRR14041346_R2.fastq.gz	fastq.gz	read2	11476534806	c41677f1-4982-41c5-af3f-c67b7457576a	2021-11-05T22:12:45.993000Z	937552a8	294bd5c9616b2b3f1243fe3b4e87c8a2dc4660630019261729636da970edb4ef	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_955589b2-4d61-485a-9e17-f9e7602e9a39	https://service.azul.data.humancellatlas.org/repository/files/c41677f1-4982-41c5-af3f-c67b7457576a?catalog=dcp25&version=2021-11-05T22%3A12%3A45.993000Z	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585		bone cell	6bad70ac-e007-4251-a3eb-bd0563b60bee	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	normal	bone tissue	head of femur		male	donor_3	6262a36b-6366-409d-b448-39b54ffc0e48	Homo sapiens	human adult stage	normal	66.0 year							specimens	ee52b2b3-9eae-4313-8408-5e6bb84dd0cf	SAMN18437368	1923279f-9846-4db2-b88c-e913c211859f	SRX10417585	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	44628011-47dc-4f5d-b8fd-21b6ae36396c	sequence_file	SRR14041334_R2.fastq.gz	fastq.gz	read2	4096709927	c913fe83-4395-4f1e-8b3c-e6c24c9b9beb	2021-11-05T22:12:45.682000Z	f2037000	e68d0de9a8a3c16553e0d3c0a77fee27130ad251a19e33d1da216434fc16e42e	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_93617540-ab3d-4e71-8c4c-26a044aeb440	https://service.azul.data.humancellatlas.org/repository/files/c913fe83-4395-4f1e-8b3c-e6c24c9b9beb?catalog=dcp25&version=2021-11-05T22%3A12%3A45.682000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	47309ae8-225f-4a92-9108-84a28fc59a8a	sequence_file	SRR14041336_R1.fastq.gz	fastq.gz	read1	5372621274	714ee2a6-3dc0-4f40-895a-beb39e44b2ef	2021-11-05T22:12:45.721000Z	a98e75bd	a068be00164470e0c14923c2b90438139d1bde8c312e1e8295317019608770ec	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_5cf47586-1c1f-4ed5-814b-991afb902568	https://service.azul.data.humancellatlas.org/repository/files/714ee2a6-3dc0-4f40-895a-beb39e44b2ef?catalog=dcp25&version=2021-11-05T22%3A12%3A45.721000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	49ea7339-9d1d-4dd3-ac5b-427ae6912831	sequence_file	SRR14041333_R2.fastq.gz	fastq.gz	read2	4949362703	8139b863-b552-4576-99ac-82449b45e0db	2021-11-05T22:12:45.655000Z	4264ca4b	b831ea9f288109771da7bb162e6b5649dd6182e8d56c285587e3858b2aa6f07a	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_77b1d9d2-88a7-4eb3-9c71-9aa5c8294e16	https://service.azul.data.humancellatlas.org/repository/files/8139b863-b552-4576-99ac-82449b45e0db?catalog=dcp25&version=2021-11-05T22%3A12%3A45.655000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	5235564d-f78d-4ee8-9416-6b2b0d875933	2021-11-05T22:12:46.439000Z	57f60f15-ffa6-43d1-b3b2-23aad87fe063	sequence_file	SRR14041332_R2.fastq.gz	fastq.gz	read2	13013348202	e60cd033-bffc-4525-abb7-976a832dc0ac	2021-11-05T22:12:45.630000Z	f0eb4a4e	df3419bf972a64f24e6eb4511ae10f19d71f110ae1db54d9e7408f291cd42a15	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_f27b8b82-d070-454a-b7fc-98042d074b96	https://service.azul.data.humancellatlas.org/repository/files/e60cd033-bffc-4525-abb7-976a832dc0ac?catalog=dcp25&version=2021-11-05T22%3A12%3A45.630000Z	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583		bone cell	5235564d-f78d-4ee8-9416-6b2b0d875933	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	643494fc-ce22-41c7-b298-7925d6f4cb64	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_1	4c7713a7-359f-4882-a034-2ff375742d94	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	61.0 year							specimens	643494fc-ce22-41c7-b298-7925d6f4cb64	SAMN18437370	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	5bd01eae-8d13-4162-841c-b3f3517e0483	sequence_file	SRR14041335_R1.fastq.gz	fastq.gz	read1	4330549612	3a77ce86-185a-4bec-a9b4-a2d7d0734bf3	2021-11-05T22:12:45.695000Z	4d0e5894	0a7c465e9d842d31daae73004ba4fe4adcfaea5b3a6790cf31ab3124967b45fb	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_504238d3-3fa7-4ee0-a4a1-7581fcf17796	https://service.azul.data.humancellatlas.org/repository/files/3a77ce86-185a-4bec-a9b4-a2d7d0734bf3?catalog=dcp25&version=2021-11-05T22%3A12%3A45.695000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	5c99149d-b924-4329-9fd5-409a8cb2fc55	sequence_file	SRR14041354_R2.fastq.gz	fastq.gz	read2	8431640078	2a360aaf-ca14-4551-9be9-f9bfd51a281a	2021-11-05T22:12:46.305000Z	6f724690	1740d974f19e771d7d7fa605a25b091deff37482ea6661c86cf490960a62a1b0	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_317b8d68-f80f-4c95-a57c-da7c96109b2c	https://service.azul.data.humancellatlas.org/repository/files/2a360aaf-ca14-4551-9be9-f9bfd51a281a?catalog=dcp25&version=2021-11-05T22%3A12%3A46.305000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	60dbb91c-1f6e-497c-9bd3-790135a11947	sequence_file	SRR14041349_R1.fastq.gz	fastq.gz	read1	3263121308	36ebda12-cad3-4d9b-b026-9f4593dc2f21	2021-11-05T22:12:46.075000Z	aee3fccf	dc3e5ae5c6124393e3a7ea5099bb690eb2848e3c21da4750204ae43f6bd599f8	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_49ef9a48-331a-46d4-9da9-6c6583bb644c	https://service.azul.data.humancellatlas.org/repository/files/36ebda12-cad3-4d9b-b026-9f4593dc2f21?catalog=dcp25&version=2021-11-05T22%3A12%3A46.075000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	fd80b74e-ea63-452b-adde-6a4b45fd8c53	2021-11-05T22:12:46.452000Z	6eb8a3bd-7e59-4a04-b2c0-df97f07a7775	sequence_file	SRR14041335_R2.fastq.gz	fastq.gz	read2	4099809765	239bdd6b-78e6-4267-92fd-198c0d247b04	2021-11-05T22:12:45.708000Z	dffa5d77	3516bffbfaeeb08e480cb9c69018eb87988aa74e11d9ef3893fb64c28c31dead	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_e80fc66c-771c-4041-9167-e5fbcdfa2d99	https://service.azul.data.humancellatlas.org/repository/files/239bdd6b-78e6-4267-92fd-198c0d247b04?catalog=dcp25&version=2021-11-05T22%3A12%3A45.708000Z	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584		bone cell	fd80b74e-ea63-452b-adde-6a4b45fd8c53	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	3a5651f9-43b1-44a5-925a-5fbe17f38c15	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_2	bd964944-22e3-4004-a980-555cabe4135e	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	45.0 year							specimens	3a5651f9-43b1-44a5-925a-5fbe17f38c15	SAMN18437369	61e4e433-7d20-4c00-bfcf-a5ffc7b3f86b	SRX10417584	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	5235564d-f78d-4ee8-9416-6b2b0d875933	2021-11-05T22:12:46.439000Z	731da296-795e-4435-92a6-474fb8fa5786	sequence_file	SRR14041330_R2.fastq.gz	fastq.gz	read2	13710972768	aa461075-069e-41b1-a18e-3cc3b5be3fb8	2021-11-05T22:12:45.574000Z	1e2654bd	895ff634d8c971f416d9220e1c7cc8d0336e95c9d9aeea5311c9b41e4b848e06	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_0d949044-4d56-41f7-bfd0-a2ae193bde29	https://service.azul.data.humancellatlas.org/repository/files/aa461075-069e-41b1-a18e-3cc3b5be3fb8?catalog=dcp25&version=2021-11-05T22%3A12%3A45.574000Z	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583		bone cell	5235564d-f78d-4ee8-9416-6b2b0d875933	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	643494fc-ce22-41c7-b298-7925d6f4cb64	osteoarthritis || osteoporosis	bone tissue	head of femur		female	donor_1	4c7713a7-359f-4882-a034-2ff375742d94	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	61.0 year							specimens	643494fc-ce22-41c7-b298-7925d6f4cb64	SAMN18437370	a3e5a8d6-0694-4ce8-a0d6-7c4b261d1867	SRX10417583	cell_suspension
8bc2358b-3246-4094-8062-57c46221240b	tdr:datarepo-9586eb0b:snapshot/hca_prod_68df3629d2d24eedb0aba10e0f019b88__20220117_dcp2_20230314_dcp25:/0	b979b2da-f3f5-4679-9573-62451b747539	2021-11-05T22:12:46.472000Z	75dd034d-a5e2-49e5-b7da-8fdfe0355ef6	sequence_file	SRR14041352_R2.fastq.gz	fastq.gz	read2	9724342015	7de0fdbf-80ef-4d63-a91d-057426e27de9	2021-11-05T22:12:46.234000Z	b9162438	14b414097bef70c5e40c197b50b9cc8eea1bc1737fadd8bef5ecbf0a7ecd168b	binary/octet-stream; dcp-type=data; dcp-type=data	drs://data.terra.bio/v1_8bc2358b-3246-4094-8062-57c46221240b_e9c9170d-a45d-406a-b118-2c3a1819ae4f	https://service.azul.data.humancellatlas.org/repository/files/7de0fdbf-80ef-4d63-a91d-057426e27de9?catalog=dcp25&version=2021-11-05T22%3A12%3A46.234000Z	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586		bone cell	b979b2da-f3f5-4679-9573-62451b747539	Illumina NovaSeq 6000	False	10x 3' v3	single cell	68df3629-d2d2-4eed-b0ab-a10e0f019b88	Central South University || University of California, Santa Cruz	Center for System Biology, Data Sciences, and Reproductive Health, School of Basic Medical Science || Human Cell Atlas Data Coordination Platform	femoralHeadScRnaSeq	Single-cell RNA sequencing of human femoral head in vivo	26574	58410dc9-be50-43ec-8325-002f0738f271	osteoarthritis || osteoporosis	bone tissue	head of femur		male	donor_4	39d320fe-1763-4493-b58a-42b6ef23c7bb	Homo sapiens	human adult stage	osteoarthritis || osteoporosis	31.0 year							specimens	58410dc9-be50-43ec-8325-002f0738f271	SAMN18437367	6f2b950d-ecad-463d-a9f3-9d120cda15da	SRX10417586	cell_suspension
